EAR,MAR,HeadAngle,Label
0.2328,0.4347,46.9026,3
0.2121,0.437,46.5903,3
0.2383,0.4372,46.727,3
0.2117,0.4389,46.4838,3
0.2401,0.4415,46.6556,3
0.2309,0.4382,46.5677,3
0.2579,0.4438,46.4947,3
0.2344,0.4365,46.8531,3
0.2162,0.4355,46.5949,3
0.2366,0.4386,46.6207,3
0.2327,0.4386,46.508,3
0.2294,0.4435,46.5886,3
0.2305,0.4383,46.7273,3
0.221,0.4354,46.6687,3
0.2404,0.4384,46.7279,3
0.2322,0.435,46.8052,3
0.2281,0.4355,46.6646,3
0.2384,0.4349,46.4896,3
0.2183,0.4378,46.5886,3
0.2436,0.4337,46.7813,3
0.222,0.4369,46.6204,3
0.2296,0.4364,46.6196,3
0.2228,0.4376,46.4651,3
0.206,0.4374,46.9188,3
0.1323,0.4382,46.7445,3
0.1168,0.4373,46.8717,3
0.1433,0.443,46.6653,3
0.1854,0.4392,46.6955,3
0.1894,0.4379,46.3443,3
0.1978,0.4404,46.4311,3
0.1451,0.4385,46.4209,3
0.1139,0.4401,46.6372,3
0.1122,0.4394,46.839,3
0.1206,0.4415,47.1492,3
0.1543,0.441,46.4842,3
0.1897,0.4381,46.6187,3
0.1894,0.436,46.6495,3
0.1944,0.4372,46.9639,3
0.1999,0.4376,46.4961,3
0.2,0.4358,46.7882,3
0.2146,0.4367,46.3581,3
0.2246,0.4358,46.9706,3
0.2187,0.4406,46.7395,3
0.2188,0.4408,46.5913,3
0.2221,0.4389,46.6809,3
0.2178,0.4393,46.5824,3
0.2195,0.4359,46.6427,3
0.2271,0.4362,46.7096,3
0.2194,0.4342,46.772,3
0.2165,0.4362,46.8057,3
0.2179,0.4372,46.7137,3
0.2251,0.4358,46.7127,3
0.219,0.4356,46.8931,3
0.2202,0.4349,46.8294,3
0.2185,0.4367,46.8154,3
0.2197,0.4342,46.8974,3
0.2263,0.435,46.8323,3
0.2156,0.4397,46.8948,3
0.2351,0.4362,46.5725,3
0.2346,0.4388,46.64,3
0.2389,0.4396,46.5561,3
0.2335,0.4385,46.8353,3
0.2364,0.4361,47.1104,3
0.2317,0.4343,47.1761,3
0.2314,0.4369,47.5097,3
0.237,0.4348,47.1738,3
0.2324,0.4372,47.3747,3
0.2264,0.4361,47.4224,3
0.2241,0.4344,47.5652,3
0.1926,0.4342,46.9915,3
0.2069,0.4415,47.0877,3
0.2019,0.4383,47.143,3
0.2062,0.4393,46.9644,3
0.2075,0.4384,46.8608,3
0.2068,0.4371,46.8456,3
0.2157,0.4363,46.8914,3
0.2063,0.4402,46.979,3
0.2144,0.4399,46.854,3
0.2114,0.4414,46.4056,3
0.2105,0.4408,46.3457,3
0.2165,0.4428,46.1213,3
0.21,0.4377,46.416,3
0.2181,0.4367,46.4681,3
0.2133,0.4374,46.4695,3
0.2137,0.4388,46.6425,3
0.2134,0.4382,46.4343,3
0.2221,0.4374,46.5765,3
0.2246,0.4372,46.4919,3
0.2236,0.4395,46.4262,3
0.2306,0.439,46.3468,3
0.2393,0.4396,46.282,3
0.2282,0.4396,46.2588,3
0.2382,0.4411,45.9684,3
0.2101,0.4393,46.3176,3
0.2342,0.44,45.7995,3
0.2045,0.4408,46.3397,3
0.2438,0.4444,46.1532,3
0.2156,0.4401,46.557,3
0.2476,0.4457,46.0143,3
0.2267,0.4441,46.3149,3
0.211,0.445,46.1767,3
0.2378,0.4456,45.9804,3
0.2241,0.4449,46.1096,3
0.2325,0.4487,45.9771,3
0.2263,0.4491,45.7393,3
0.2356,0.4428,45.8587,3
0.2397,0.4415,46.1563,3
0.2237,0.4459,46.3713,3
0.2243,0.449,46.3703,3
0.2278,0.4471,46.4685,3
0.2437,0.4477,46.4279,3
0.2024,0.4475,46.0556,3
0.1458,0.4497,45.8415,3
0.1421,0.4547,45.3933,3
0.1869,0.4557,44.8402,3
0.2392,0.4552,44.1735,3
0.3187,0.4558,43.2172,3
0.3241,0.4486,43.2087,3
0.3473,0.4453,43.1217,3
0.3681,0.4447,43.6249,3
0.3514,0.4456,43.5633,3
0.3577,0.4374,42.6927,3
0.3617,0.4395,42.1826,3
0.3077,0.438,41.9706,3
0.3255,0.444,41.369,3
0.2898,0.4424,41.5752,3
0.3435,0.4363,41.1957,3
0.3146,0.4369,41.8498,3
0.3007,0.434,41.6962,3
0.3167,0.4394,41.9127,3
0.2867,0.4369,41.0779,3
0.2994,0.4449,42.6712,3
0.2694,0.4512,41.065,3
0.2826,0.4509,41.5878,3
0.2658,0.4445,41.9012,3
0.3053,0.4411,41.7529,3
0.2566,0.4483,41.8251,3
0.3267,0.448,42.295,3
0.3201,0.4436,43.2001,3
0.3143,0.4549,42.4763,3
0.3054,0.4412,42.6509,3
0.3002,0.4475,42.6627,3
0.3069,0.4418,41.7083,3
0.3133,0.4433,43.3183,3
0.2535,0.4459,42.178,3
0.2469,0.4384,42.3223,3
0.2771,0.4395,43.0686,3
0.3135,0.4441,43.6783,3
0.2878,0.4602,42.0071,3
0.2657,0.4396,41.8526,3
0.2957,0.4406,42.9808,3
0.2828,0.4359,43.6335,3
0.2997,0.4382,42.7048,3
0.2681,0.4344,42.866,3
0.2473,0.4433,42.556,3
0.2496,0.4329,43.6053,3
0.2645,0.4398,43.3838,3
0.3019,0.4333,44.2155,3
0.2566,0.4393,44.2008,3
0.2661,0.4333,44.3165,3
0.2613,0.4492,44.1545,3
0.2658,0.4493,44.1211,3
0.2819,0.4463,44.3084,3
0.2611,0.4362,44.6849,3
0.3035,0.4489,44.2265,3
0.2469,0.4382,45.1396,3
0.2363,0.4499,43.883,3
0.2498,0.4512,44.5531,3
0.2558,0.4447,44.6029,3
0.2422,0.4441,45.005,3
0.2529,0.4437,44.7151,3
0.2846,0.4511,44.742,3
0.2528,0.4428,44.9967,3
0.2538,0.4505,44.3742,3
0.2325,0.4411,44.5176,3
0.2556,0.4472,44.3603,3
0.2527,0.4446,45.0044,3
0.2323,0.4396,44.1971,3
0.2698,0.4307,44.4555,3
0.2736,0.4378,44.923,3
0.2842,0.4497,44.0385,3
0.2807,0.444,44.634,3
0.2919,0.4411,44.6187,3
0.2983,0.4355,44.948,3
0.304,0.444,44.5649,3
0.2888,0.4442,44.259,3
0.3042,0.4475,44.2614,3
0.2972,0.4374,44.209,3
0.3071,0.4394,44.4239,3
0.3162,0.4358,44.4683,3
0.2821,0.4398,44.3797,3
0.3111,0.4395,44.3588,3
0.3075,0.4392,43.6426,3
0.2917,0.4236,44.2562,3
0.2904,0.4357,44.1788,3
0.2918,0.445,44.075,3
0.2832,0.433,43.6431,3
0.3026,0.4235,44.517,3
0.252,0.4391,43.3804,3
0.2804,0.434,44.6781,3
0.3026,0.4482,43.5272,3
0.2883,0.4333,43.8795,3
0.2951,0.4422,43.6055,3
0.2942,0.4479,43.5203,3
0.2993,0.4425,43.4655,3
0.2855,0.4289,43.6594,3
0.2561,0.4303,43.601,3
0.3017,0.4313,44.1214,3
0.243,0.4347,43.5607,3
0.2874,0.4437,43.551,3
0.2426,0.4459,44.0256,3
0.2933,0.4367,43.7458,3
0.2333,0.4395,44.183,3
0.2487,0.4286,44.0059,3
0.3015,0.4435,43.7582,3
0.3266,0.4373,43.1352,3
0.271,0.4369,43.7347,3
0.3057,0.4467,43.2652,3
0.2586,0.4401,43.4646,3
0.2475,0.4372,43.6387,3
0.3021,0.437,43.3575,3
0.3,0.4467,43.7335,3
0.3089,0.4501,43.2934,3
0.2607,0.4441,43.4696,3
0.2747,0.4413,43.551,3
0.2703,0.4476,43.2211,3
0.2793,0.4501,43.4485,3
0.2817,0.4367,43.6844,3
0.2685,0.444,42.9617,3
0.3201,0.441,43.3935,3
0.2318,0.4344,43.2264,3
0.2978,0.4386,42.935,3
0.2795,0.4391,42.5583,3
0.2926,0.4433,42.5518,3
0.2959,0.4262,43.3311,3
0.222,0.4388,42.7464,3
0.2626,0.4307,43.0569,3
0.2225,0.4373,42.2951,3
0.2841,0.4258,43.2721,3
0.2636,0.4371,42.4538,3
0.2542,0.4503,42.8751,3
0.2651,0.4452,42.3083,3
0.289,0.438,41.8601,3
0.2711,0.4439,42.1062,3
0.3028,0.4412,43.6231,3
0.2798,0.4356,42.1049,3
0.2925,0.444,41.9765,3
0.2906,0.4395,42.0187,3
0.2796,0.4292,42.76,3
0.2722,0.4513,41.7327,3
0.2956,0.4382,42.2701,3
0.2955,0.446,43.0943,3
0.313,0.4579,42.4786,3
0.2665,0.4412,42.259,3
0.279,0.446,41.8553,3
0.283,0.4323,42.6952,3
0.2785,0.4442,41.864,3
0.2843,0.4433,42.4622,3
0.2769,0.4417,42.6007,3
0.2939,0.4543,41.8918,3
0.3087,0.4373,43.3173,3
0.2455,0.4473,42.9963,3
0.2661,0.4392,43.5829,3
0.2686,0.4487,42.6229,3
0.3046,0.4463,41.9172,3
0.2608,0.4495,42.7313,3
0.2537,0.4492,41.9902,3
0.2311,0.4556,41.6886,3
0.2919,0.4405,42.1136,3
0.2627,0.448,41.5811,3
0.2514,0.4508,41.2208,3
0.2579,0.4496,41.1125,3
0.2975,0.4468,41.8322,3
0.2751,0.4469,41.7686,3
0.3129,0.4494,41.6928,3
0.2794,0.4527,40.9305,3
0.2784,0.4428,42.1211,3
0.2511,0.4513,40.9284,3
0.2668,0.4485,41.7953,3
0.3029,0.4488,40.7547,3
0.2858,0.4469,40.8658,3
0.3544,0.4573,40.4218,3
0.2655,0.4575,39.7273,3
0.2854,0.433,41.3999,3
0.2857,0.4456,40.8934,3
0.2662,0.45,41.1117,3
0.2888,0.4496,40.6799,3
0.2783,0.4428,41.1323,3
0.2689,0.4437,40.8362,3
0.287,0.4499,40.6789,3
0.2636,0.4588,40.5563,3
0.2721,0.445,41.2546,3
0.2527,0.4522,41.2362,3
0.282,0.4524,41.0765,3
0.2858,0.4587,41.386,3
0.3157,0.4517,41.2724,3
0.3052,0.4481,41.8283,3
0.3368,0.4388,41.1497,3
0.3104,0.4367,41.1303,3
0.3193,0.4473,41.9107,3
0.3239,0.4449,41.9051,3
0.3395,0.4609,40.9869,3
0.2957,0.4436,41.8126,3
0.3251,0.4443,41.4739,3
0.3259,0.4506,41.9108,3
0.2781,0.453,42.2316,3
0.2582,0.4429,41.5385,3
0.3101,0.4366,41.9207,3
0.294,0.44,41.8583,3
0.2941,0.438,41.977,3
0.3173,0.4457,42.468,3
0.2563,0.4425,41.4268,3
0.2687,0.4603,41.6978,3
0.2475,0.4477,41.4711,3
0.2019,0.4447,41.4176,3
0.2987,0.4452,42.0312,3
0.2448,0.441,42.3028,3
0.2164,0.4365,42.6918,3
0.2324,0.4364,42.7164,3
0.2434,0.4393,42.7261,3
0.2402,0.4424,42.0378,3
0.2376,0.4357,43.4344,3
0.2707,0.4506,42.1534,3
0.2898,0.4438,41.7855,3
0.265,0.4532,42.016,3
0.2557,0.4336,42.1937,3
0.2516,0.4417,41.3377,3
0.2802,0.4453,41.9722,3
0.299,0.4428,41.0889,3
0.2845,0.45,41.9968,3
0.2927,0.4565,41.6458,3
0.2678,0.4455,41.3218,3
0.2707,0.4364,42.2995,3
0.2881,0.4436,40.6064,3
0.275,0.4382,41.3314,3
0.2802,0.4511,41.8014,3
0.297,0.45,41.2458,3
0.2662,0.4477,41.2632,3
0.2118,0.4404,41.5657,3
0.2676,0.44,42.1642,3
0.2623,0.4485,41.3172,3
0.2559,0.4388,42.2955,3
0.3239,0.4401,42.5374,3
0.3124,0.4307,43.197,3
0.3164,0.4347,43.5638,3
0.3246,0.4361,43.9989,3
0.3261,0.4257,44.9394,3
0.3183,0.434,44.9619,3
0.3629,0.4369,45.3326,3
0.341,0.4413,45.3585,3
0.3461,0.4384,45.8202,3
0.3449,0.441,45.5772,3
0.3565,0.4323,45.8298,3
0.3512,0.4366,45.9058,3
0.3526,0.4401,46.5516,3
0.3657,0.4404,46.3631,3
0.361,0.4372,46.3781,3
0.3623,0.4373,46.6211,3
0.3563,0.4439,46.9655,3
0.3568,0.4424,46.8027,3
0.364,0.4408,47.1317,3
0.3733,0.4399,47.0387,3
0.3752,0.4423,46.7623,3
0.3749,0.4414,46.8187,3
0.3944,0.4408,47.01,3
0.369,0.4423,46.7861,3
0.3694,0.4428,46.8315,3
0.3688,0.4385,47.3911,3
0.3685,0.4519,47.6243,3
0.3592,0.4618,48.0409,3
0.3299,0.4517,49.2894,3
0.3329,0.4466,50.8038,3
0.3274,0.4543,51.7357,3
0.3323,0.4563,52.2825,3
0.3158,0.4586,53.1575,3
0.133,0.4588,54.3511,3
0.1908,0.4605,56.289,3
0.2585,0.4645,58.2168,3
0.2696,0.4657,59.815,3
0.2699,0.4666,61.5366,3
0.2879,0.4679,63.0555,3
0.2463,0.4693,64.8871,3
0.0623,0.462,67.0434,3
0.1071,0.4647,68.3604,3
0.226,0.4649,70.0969,3
0.2525,0.4656,71.7142,3
0.2707,0.4626,73.0095,3
0.282,0.463,74.1136,3
0.2801,0.4668,75.4028,3
0.2865,0.4671,76.6756,3
0.2885,0.4732,77.1316,3
0.2859,0.4702,77.7278,3
0.2872,0.4692,78.68,3
0.2732,0.4716,79.3998,3
0.2878,0.4712,80.4409,3
0.2758,0.473,80.8882,3
0.2784,0.4748,81.1017,3
0.276,0.4711,81.7086,3
0.263,0.4682,81.5955,3
0.2604,0.4706,81.861,3
0.2631,0.4651,81.5002,3
0.2585,0.467,81.419,3
0.2596,0.4651,81.6758,3
0.2623,0.4647,81.9754,3
0.2614,0.4689,82.0969,3
0.2678,0.473,81.9625,3
0.2684,0.4752,82.5678,3
0.2802,0.4747,82.8047,3
0.2742,0.4787,83.1588,3
0.2768,0.4751,83.7558,3
0.2788,0.4751,83.9038,3
0.2787,0.4666,83.9339,3
0.2717,0.4602,83.6721,3
0.2681,0.458,83.6832,3
0.2751,0.4629,83.8785,3
0.2089,0.4596,84.1827,3
0.0794,0.4658,84.106,3
0.191,0.4617,84.4128,3
0.2262,0.4637,84.9074,3
0.2519,0.4664,84.6978,3
0.2506,0.4601,85.1415,3
0.2529,0.4608,85.0011,3
0.2604,0.4583,85.2565,3
0.2583,0.4597,85.103,3
0.2739,0.4529,85.1952,3
0.2592,0.4572,85.1747,3
0.2605,0.4573,85.3931,3
0.2603,0.458,85.481,3
0.2631,0.4573,85.6222,3
0.2574,0.4581,85.6412,3
0.2638,0.4583,85.7603,3
0.2633,0.4578,85.8838,3
0.2644,0.4573,85.8141,3
0.2654,0.4554,85.7269,3
0.2702,0.456,85.7816,3
0.2644,0.4579,85.7311,3
0.2684,0.4557,85.8072,3
0.2616,0.4583,85.9915,3
0.2654,0.4573,85.9497,3
0.2794,0.4575,86.0963,3
0.2035,0.4536,97.6285,3
0.2076,0.4495,90.5531,3
0.2293,0.4562,89.5192,3
0.2202,0.4471,90.6198,3
0.2163,0.4513,90.9711,3
0.2329,0.4514,91.1005,3
0.2141,0.4519,91.0717,3
0.202,0.4542,90.0723,3
0.2186,0.456,90.0071,3
0.2015,0.4527,88.9468,3
0.1882,0.4547,88.695,3
0.1823,0.4522,87.2797,3
0.1977,0.4555,87.4068,3
0.1998,0.4516,86.9581,3
0.2242,0.4544,86.0582,3
0.2149,0.4529,84.7115,3
0.1896,0.4457,84.2422,3
0.2064,0.4413,86.1782,3
0.2429,0.4524,84.6023,3
0.177,0.4543,85.2399,3
0.1899,0.4529,84.8598,3
0.1855,0.4522,84.6024,3
0.2054,0.4529,84.8623,3
0.1834,0.4518,85.1404,3
0.1962,0.4516,85.0368,3
0.234,0.454,85.6679,3
0.1959,0.4523,86.0513,3
0.2085,0.4544,86.2858,3
0.2237,0.454,86.3078,3
0.2231,0.4506,86.334,3
0.2578,0.4487,85.8627,3
0.2706,0.4487,85.7392,3
0.266,0.4498,85.9676,3
0.2634,0.4511,86.1189,3
0.2635,0.4495,85.6625,3
0.2623,0.4507,85.8513,3
0.2609,0.4515,85.5674,3
0.2634,0.453,85.499,3
0.2634,0.4535,85.5309,3
0.2632,0.4531,85.2116,3
0.2958,0.4572,84.709,3
0.3163,0.4577,84.2305,3
0.3142,0.4596,84.3215,3
0.3178,0.459,83.8297,3
0.3055,0.459,83.8321,3
0.3009,0.4583,84.022,3
0.322,0.4558,84.207,3
0.3078,0.4597,84.4036,3
0.3129,0.4565,84.4638,3
0.3258,0.4566,84.5408,3
0.3136,0.4573,84.2814,3
0.3181,0.4581,84.2658,3
0.3187,0.4581,84.4734,3
0.3234,0.4557,84.109,3
0.3043,0.4563,84.1764,3
0.308,0.4605,84.1999,3
0.3198,0.4285,82.6147,3
0.3116,0.4437,81.7966,3
0.3012,0.4569,84.2101,3
0.3275,0.456,83.1902,3
0.3311,0.454,82.9872,3
0.33,0.4543,83.0728,3
0.3389,0.4568,82.9002,3
0.3372,0.4517,82.8508,3
0.3421,0.4542,83.1179,3
0.3458,0.456,82.9718,3
0.3319,0.4559,82.8239,3
0.314,0.4539,82.7337,3
0.3295,0.4544,81.6868,3
0.3238,0.4572,82.0072,3
0.3205,0.455,81.6707,3
0.3276,0.4581,81.5251,3
0.3415,0.4556,81.4284,3
0.3376,0.4573,81.1279,3
0.3363,0.4566,80.874,3
0.3327,0.4532,80.7537,3
0.3318,0.4556,80.6701,3
0.3372,0.456,80.4854,3
0.3414,0.4548,80.0451,3
0.3456,0.4553,79.7547,3
0.3455,0.4544,80.1464,3
0.3416,0.4541,80.3363,3
0.3246,0.4569,79.9418,3
0.3202,0.4582,80.4206,3
0.3253,0.4558,81.0522,3
0.3297,0.4536,80.6564,3
0.3259,0.4544,80.457,3
0.3368,0.4576,81.1484,3
0.3163,0.4544,80.7552,3
0.3402,0.4546,80.7137,3
0.3313,0.4553,80.5361,3
0.322,0.4545,80.261,3
0.306,0.4513,80.2533,3
0.3232,0.4532,80.1792,3
0.3109,0.4554,80.2635,3
0.3216,0.4568,80.584,3
0.3232,0.4541,80.7593,3
0.3212,0.4545,80.5492,3
0.3248,0.4551,80.6861,3
0.3158,0.4564,80.7169,3
0.3068,0.456,80.2503,3
0.2968,0.4536,80.6942,3
0.3099,0.4566,81.021,3
0.2975,0.4536,80.1472,3
0.3075,0.4564,80.3965,3
0.3078,0.4545,79.9764,3
0.3165,0.4555,80.128,3
0.306,0.4559,80.6321,3
0.301,0.4574,80.2163,3
0.3063,0.4562,79.8888,3
0.2953,0.4575,80.0601,3
0.2906,0.4559,79.9374,3
0.3031,0.4531,79.9408,3
0.3084,0.4539,79.8803,3
0.2979,0.4537,80.4822,3
0.3056,0.4548,80.265,3
0.2952,0.456,79.8614,3
0.3021,0.4569,80.5322,3
0.3011,0.4586,80.1118,3
0.2963,0.4568,80.5016,3
0.3087,0.456,80.6518,3
0.3027,0.4558,81.0236,3
0.2983,0.4551,80.8037,3
0.3128,0.4567,80.695,3
0.2947,0.4608,80.5793,3
0.3126,0.4566,80.2093,3
0.3037,0.4557,80.9894,3
0.3051,0.4549,80.7554,3
0.2943,0.4556,80.3894,3
0.3129,0.4565,80.8772,3
0.2931,0.4561,80.8211,3
0.3068,0.4594,80.9963,3
0.3162,0.4607,81.1326,3
0.3128,0.4581,81.4443,3
0.3068,0.4578,80.7468,3
0.2999,0.4556,81.3445,3
0.3062,0.4591,80.7144,3
0.2965,0.4571,80.9089,3
0.2985,0.4592,80.9775,3
0.2963,0.4602,81.3816,3
0.3061,0.4579,81.3637,3
0.2811,0.4628,81.2375,3
0.2572,0.4604,81.6116,3
0.214,0.459,81.3435,3
0.1922,0.46,82.1289,3
0.2111,0.4579,82.0309,3
0.223,0.4577,82.3431,3
0.1769,0.458,82.9035,3
0.18,0.4558,82.3252,3
0.1744,0.4512,82.1139,3
0.1825,0.4527,81.9909,3
0.1589,0.4541,82.2573,3
0.1514,0.4537,82.6206,3
0.1598,0.4513,83.2105,3
0.1506,0.4506,82.9201,3
0.1543,0.4507,82.9718,3
0.1477,0.4506,82.8007,3
0.154,0.4532,83.3184,3
0.1438,0.4535,83.2458,3
0.1433,0.4534,83.6575,3
0.1355,0.4512,83.2938,3
0.1562,0.4493,83.6637,3
0.1346,0.4532,83.966,3
0.1317,0.45,83.4277,3
0.1438,0.4503,83.312,3
0.1617,0.4521,83.4047,3
0.2049,0.4501,82.5743,3
0.2456,0.4506,82.9552,3
0.2204,0.4499,82.5894,3
0.2151,0.4497,82.8925,3
0.2406,0.4557,83.2615,3
0.2398,0.4553,83.2137,3
0.2564,0.4533,83.4906,3
0.2663,0.4503,83.3934,3
0.2662,0.4555,83.2403,3
0.267,0.4506,82.2955,3
0.2721,0.4496,82.4006,3
0.2627,0.4512,82.2174,3
0.2554,0.4501,82.6567,3
0.277,0.449,82.7183,3
0.258,0.4504,82.4652,3
0.2644,0.4513,82.773,3
0.2606,0.4517,83.0524,3
0.2618,0.4517,83.4425,3
0.2646,0.4513,83.7363,3
0.2655,0.4554,83.3491,3
0.2728,0.4521,83.3724,3
0.2672,0.4559,83.4833,3
0.2764,0.4564,83.4889,3
0.281,0.4511,83.4262,3
0.2599,0.4547,83.6272,3
0.2681,0.455,83.6111,3
0.2733,0.4553,83.2609,3
0.2747,0.4536,83.6354,3
0.2622,0.4542,83.367,3
0.269,0.4538,83.3054,3
0.2841,0.455,83.5252,3
0.2574,0.4556,83.0412,3
0.2789,0.4557,84.0174,3
0.2649,0.4552,83.967,3
0.2588,0.4593,83.8447,3
0.2617,0.4546,83.1627,3
0.2561,0.4513,83.8801,3
0.2532,0.4542,83.2571,3
0.2584,0.4513,83.6217,3
0.2629,0.4539,83.2568,3
0.2415,0.4583,83.6556,3
0.255,0.4533,83.4399,3
0.2536,0.45,83.3221,3
0.2656,0.4558,83.5446,3
0.2428,0.4543,83.7731,3
0.2422,0.4566,83.8196,3
0.2578,0.4526,83.6354,3
0.2547,0.4553,83.8155,3
0.2363,0.4544,83.5731,3
0.2725,0.4521,83.7616,3
0.2408,0.4563,84.4171,3
0.2555,0.4489,83.8282,3
0.2379,0.4541,83.6958,3
0.258,0.4529,83.3145,3
0.2472,0.4565,83.3012,3
0.2672,0.4522,83.1052,3
0.2599,0.4516,82.8718,3
0.2436,0.4554,83.4069,3
0.2432,0.4541,82.9893,3
0.2572,0.4547,83.1194,3
0.2481,0.4557,82.9872,3
0.2616,0.4532,83.2458,3
0.2598,0.4553,83.5117,3
0.2414,0.454,83.6068,3
0.2419,0.4578,83.4573,3
0.2487,0.4556,82.9713,3
0.2777,0.4514,83.3021,3
0.2393,0.4557,84.5215,3
0.2692,0.4522,83.6962,3
0.2593,0.4566,83.3088,3
0.2579,0.4564,83.368,3
0.27,0.4542,83.408,3
0.2715,0.4543,83.8422,3
0.2666,0.4568,83.427,3
0.2742,0.454,83.4463,3
0.2727,0.455,83.0764,3
0.2747,0.4534,83.3097,3
0.2692,0.4546,83.4707,3
0.2671,0.4541,83.649,3
0.2807,0.4558,83.0713,3
0.2688,0.4534,82.9434,3
0.2617,0.4561,83.0848,3
0.2558,0.4552,83.1556,3
0.2617,0.4539,83.1359,3
0.2653,0.4503,83.1857,3
0.2681,0.4545,83.3382,3
0.2527,0.4546,83.5629,3
0.2554,0.4498,83.1819,3
0.2698,0.4511,83.2477,3
0.2781,0.454,83.3461,3
0.2721,0.448,82.9601,3
0.2645,0.4502,83.064,3
0.2519,0.4488,83.6724,3
0.2613,0.4475,83.4577,3
0.246,0.4476,83.649,3
0.2608,0.4476,83.1568,3
0.2428,0.4471,83.1755,3
0.2555,0.4468,83.6457,3
0.2474,0.4452,83.5108,3
0.2589,0.446,83.6772,3
0.2531,0.4479,82.6432,3
0.2619,0.4465,83.8505,3
0.2619,0.4476,83.1964,3
0.2615,0.448,82.792,3
0.259,0.4463,83.4927,3
0.2582,0.448,83.5788,3
0.2537,0.449,83.349,3
0.2519,0.4486,83.557,3
0.2728,0.4467,83.7952,3
0.2831,0.4475,83.2616,3
0.272,0.4476,83.7069,3
0.2581,0.4481,83.7315,3
0.2503,0.4491,83.1983,3
0.25,0.448,83.1711,3
0.2482,0.4482,82.8938,3
0.2542,0.4481,83.3221,3
0.2454,0.4469,83.2897,3
0.2671,0.447,83.4314,3
0.257,0.4456,82.8719,3
0.2636,0.4487,83.643,3
0.2583,0.4431,82.8797,3
0.2613,0.4466,83.4868,3
0.2368,0.445,83.1577,3
0.2927,0.4469,83.4071,3
0.2761,0.4435,83.1471,3
0.2835,0.4464,83.8809,3
0.2797,0.4427,83.4966,3
0.2721,0.446,83.743,3
0.251,0.4429,83.2544,3
0.259,0.4454,83.6718,3
0.2786,0.4465,83.5438,3
0.2551,0.4446,83.5327,3
0.2496,0.444,83.3626,3
0.2739,0.4477,84.015,3
0.2649,0.444,83.4469,3
0.2558,0.4457,83.4374,3
0.2639,0.4477,84.2007,3
0.2528,0.4469,84.0833,3
0.2515,0.444,83.5067,3
0.2769,0.4478,84.2353,3
0.2518,0.4435,83.3997,3
0.2465,0.4478,83.3883,3
0.2458,0.4472,83.3494,3
0.276,0.4484,84.5416,3
0.2713,0.4454,83.5579,3
0.257,0.4468,83.904,3
0.2538,0.4456,83.3475,3
0.2761,0.4489,84.6815,3
0.2589,0.4453,83.8393,3
0.2588,0.4497,84.1488,3
0.2843,0.449,84.377,3
0.2552,0.4474,83.8336,3
0.2543,0.4477,84.5453,3
0.2852,0.4499,84.1939,3
0.2659,0.4481,84.3147,3
0.2723,0.4495,84.5192,3
0.2719,0.4492,84.8342,3
0.2626,0.4479,83.6079,3
0.2586,0.4489,84.6972,3
0.2571,0.4484,84.4709,3
0.2826,0.4495,84.6498,3
0.2561,0.4495,84.0984,3
0.2546,0.4485,83.8321,3
0.2776,0.4503,84.5029,3
0.2654,0.4487,84.4481,3
0.2766,0.449,84.017,3
0.2597,0.4491,85.0712,3
0.2607,0.4495,84.9414,3
0.2624,0.4495,84.7388,3
0.2627,0.4492,84.7958,3
0.2531,0.4492,84.1205,3
0.2512,0.4491,84.743,3
0.2611,0.4496,84.8874,3
0.274,0.451,84.7509,3
0.2524,0.4504,85.3885,3
0.2725,0.4513,84.7112,3
0.2505,0.4477,85.0288,3
0.2684,0.4513,84.7091,3
0.2499,0.4497,84.5492,3
0.2632,0.4491,83.8283,3
0.2389,0.4492,84.618,3
0.2292,0.4487,84.7245,3
0.2496,0.4507,84.7184,3
0.2481,0.4504,84.1114,3
0.2753,0.4509,84.9206,3
0.2568,0.4509,84.5516,3
0.2612,0.4519,84.7666,3
0.2104,0.4513,84.7535,3
0.1188,0.4485,86.0087,3
0.1255,0.4446,85.905,3
0.1093,0.4471,85.4399,3
0.1342,0.4448,85.2667,3
0.1189,0.4457,84.4867,3
0.1514,0.4492,84.6647,3
0.1938,0.4529,84.9441,3
0.2012,0.4495,84.7889,3
0.2072,0.4512,84.9279,3
0.1778,0.451,84.5502,3
0.2008,0.4517,84.6519,3
0.2193,0.4512,84.9081,3
0.2181,0.4507,85.0406,3
0.2235,0.4512,85.5732,3
0.2252,0.4517,84.8491,3
0.235,0.4496,84.4943,3
0.222,0.4542,84.8966,3
0.23,0.4543,85.1458,3
0.2254,0.4489,84.7434,3
0.227,0.4527,85.2191,3
0.2308,0.4522,84.9579,3
0.2331,0.4521,85.0295,3
0.2316,0.4522,84.9637,3
0.2453,0.4545,84.7259,3
0.2339,0.4533,85.3657,3
0.2282,0.4531,85.4389,3
0.2266,0.4496,84.8803,3
0.2443,0.4537,85.1792,3
0.2463,0.4517,85.0577,3
0.244,0.4564,84.3659,3
0.2336,0.4522,84.9413,3
0.2413,0.4559,85.3344,3
0.2334,0.4565,84.5274,3
0.2388,0.453,85.0022,3
0.2194,0.4569,84.6704,3
0.1924,0.4534,85.2891,3
0.1448,0.4566,86.1819,3
0.2486,0.4542,84.9936,3
0.2986,0.4565,85.7348,3
0.3247,0.4522,85.6718,3
0.3506,0.4534,85.7827,3
0.3682,0.4516,85.5133,3
0.3737,0.4516,86.017,3
